year,begin_time,end_time,episode_id,event_id,state_text,zone,event_type,short_ugcs
2009,2009-12-08 21:00:00 UTC,2009-12-09 10:00 UTC,34353,198692,IA,"CERRO GORDO",Blizzard,IA-C033|IA-Z017
2009,2009-12-08 21:00:00 UTC,2009-12-09 10:00 UTC,34353,198693,IA,"WORTH",Blizzard,IA-C195|IA-Z007
2009,2009-12-09 00:00:00 UTC,2009-12-09 10:00 UTC,34353,198694,IA,"BREMER",Blizzard,IA-C017|IA-Z028
2009,2009-12-09 00:00:00 UTC,2009-12-09 10:00 UTC,34353,198695,IA,"BLACK HAWK",Blizzard,IA-C013|IA-Z039
2009,2009-12-09 00:00:00 UTC,2009-12-09 10:00 UTC,34353,198696,IA,"TAMA",Blizzard,IA-C171|IA-Z050
2009,2009-12-09 00:00:00 UTC,2009-12-09 10:00 UTC,34353,198697,IA,"POWESHIEK",Blizzard,IA-C157|IA-Z062
2009,2009-12-09 00:00:00 UTC,2009-12-09 10:00 UTC,34353,198698,IA,"MAHASKA",Blizzard,IA-C123|IA-Z075
2009,2009-12-08 15:00:00 UTC,2009-12-09 07:00 UTC,34353,198659,IA,"SAC",Blizzard,IA-C161|IA-Z033
2009,2009-12-08 15:00:00 UTC,2009-12-09 07:00 UTC,34353,198660,IA,"CALHOUN",Blizzard,IA-C025|IA-Z034
2009,2009-12-08 19:00:00 UTC,2009-12-09 07:00 UTC,34353,198665,IA,"GREENE",Blizzard,IA-C073|IA-Z046
2009,2009-12-07 23:00:00 UTC,2009-12-09 06:00 UTC,35391,204548,MN,"MURRAY",Blizzard,MN-C101|MN-Z080
2009,2009-12-07 22:00:00 UTC,2009-12-09 06:00 UTC,35391,204550,MN,"ROCK",Blizzard,MN-C133|MN-Z098
2009,2009-12-25 00:00:00 UTC,2009-12-25 20:00 UTC,35109,202898,NE,"DAWSON",Blizzard,NE-C047|NE-Z060
2009,2009-12-07 22:00:00 UTC,2009-12-09 06:00 UTC,35391,204552,MN,"NOBLES",Blizzard,MN-C105|MN-Z089
2009,2009-01-27 04:00:00 UTC,2009-01-27 18:00 UTC,24908,144925,WY,"NORTH CARBON",Blizzard,WY-Z062
2009,2009-12-24 09:00:00 UTC,2009-12-26 00:00 UTC,35109,202901,NE,"HAMILTON",Blizzard,NE-C081|NE-Z063
2009,2009-12-25 01:00:00 UTC,2009-12-25 20:00 UTC,35109,202896,NE,"PHELPS",Blizzard,NE-C137|NE-Z073
2009,2009-12-08 15:00:00 UTC,2009-12-09 07:00 UTC,34353,198661,IA,"POCAHONTAS",Blizzard,IA-C151|IA-Z023
2009,2009-12-08 15:00:00 UTC,2009-12-09 07:00 UTC,34353,198662,IA,"PALO ALTO",Blizzard,IA-C147|IA-Z015
2009,2009-12-24 22:00:00 UTC,2009-12-26 00:00 UTC,35109,202899,NE,"BUFFALO",Blizzard,NE-C019|NE-Z061
2009,2009-12-07 16:00:00 UTC,2009-12-07 19:00 UTC,34476,201478,AZ,"WESTERN MOGOLLON RIM",Blizzard,AZ-Z015
2009,2009-12-08 19:00:00 UTC,2009-12-09 07:00 UTC,34353,198666,IA,"WEBSTER",Blizzard,IA-C187|IA-Z035
2009,2009-12-08 19:00:00 UTC,2009-12-09 07:00 UTC,34353,198667,IA,"HUMBOLDT",Blizzard,IA-C091|IA-Z024
2009,2009-01-27 04:00:00 UTC,2009-01-27 18:00 UTC,24908,144926,WY,"LARAMIE VALLEY",Blizzard,WY-Z065|WY-Z115
2009,2009-12-08 19:00:00 UTC,2009-12-09 07:00 UTC,34353,198668,IA,"KOSSUTH",Blizzard,IA-C109|IA-Z005
2009,2009-12-08 19:00:00 UTC,2009-12-09 09:00 UTC,34353,198669,IA,"RINGGOLD",Blizzard,IA-C159|IA-Z093
2009,2009-12-08 19:00:00 UTC,2009-12-09 09:00 UTC,34353,198670,IA,"DECATUR",Blizzard,IA-C053|IA-Z094
2009,2009-12-08 19:00:00 UTC,2009-12-09 09:00 UTC,34353,198671,IA,"WAYNE",Blizzard,IA-C185|IA-Z095
2009,2009-12-08 19:00:00 UTC,2009-12-09 09:00 UTC,34353,198672,IA,"UNION",Blizzard,IA-C175|IA-Z082
2009,2009-12-08 19:00:00 UTC,2009-12-09 09:00 UTC,34353,198673,IA,"CLARKE",Blizzard,IA-C039|IA-Z083
2009,2009-12-08 19:00:00 UTC,2009-12-09 09:00 UTC,34353,198674,IA,"LUCAS",Blizzard,IA-C117|IA-Z084
2009,2009-12-08 19:00:00 UTC,2009-12-09 09:00 UTC,34353,198675,IA,"MADISON",Blizzard,IA-C121|IA-Z072
2009,2009-12-08 19:00:00 UTC,2009-12-09 09:00 UTC,34353,198676,IA,"WARREN",Blizzard,IA-C181|IA-Z073
2009,2009-12-24 08:00:00 UTC,2009-12-26 00:00 UTC,35109,202886,NE,"THAYER",Blizzard,NE-C169|NE-Z087
2009,2009-12-23 22:07:00 UTC,2009-12-26 00:00 UTC,35516,205391,MO,"HOLT",Blizzard,MO-C087|MO-Z011
2009,2009-12-23 22:07:00 UTC,2009-12-26 00:00 UTC,35516,205392,MO,"ANDREW",Blizzard,MO-C003|MO-Z012
2009,2009-12-23 22:07:00 UTC,2009-12-26 00:00 UTC,35516,205393,MO,"DE KALB",Blizzard,MO-C063|MO-Z013
2009,2009-12-24 03:00:00 UTC,2009-12-26 00:00 UTC,35516,205394,MO,"BUCHANAN",Blizzard,MO-C021|MO-Z020
2009,2009-12-24 03:00:00 UTC,2009-12-26 00:00 UTC,35516,205395,MO,"CLINTON",Blizzard,MO-C049|MO-Z021
2009,2009-12-24 03:00:00 UTC,2009-12-26 00:00 UTC,35516,205396,MO,"PLATTE",Blizzard,MO-C165|MO-Z028
2009,2009-12-24 06:00:00 UTC,2009-12-26 00:00 UTC,35516,205397,MO,"CLAY",Blizzard,MO-C047|MO-Z029
2009,2009-12-24 06:00:00 UTC,2009-12-26 00:00 UTC,35516,205398,MO,"JACKSON",Blizzard,MO-C095|MO-Z037
2009,2009-12-24 06:00:00 UTC,2009-12-26 00:00 UTC,35516,205399,MO,"CASS",Blizzard,MO-C037|MO-Z043
2009,2009-12-24 06:00:00 UTC,2009-12-26 00:00 UTC,35516,205400,MO,"BATES",Blizzard,MO-C013|MO-Z053
2009,2009-12-07 10:00:00 UTC,2009-12-08 04:00 UTC,34449,199249,NM,"CENTRAL HIGHLANDS",Blizzard,NM-Z523
2009,2009-12-07 10:00:00 UTC,2009-12-08 03:00 UTC,34449,199250,NM,"NORTHEAST HIGHLANDS",Blizzard,NM-Z005|NM-Z529
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203764,MO,"PUTNAM",Blizzard,MO-C171|MO-Z007
2009,2009-12-08 23:00:00 UTC,2009-12-09 10:00 UTC,35403,204723,IA,"JONES",Blizzard,IA-C105|IA-Z053
2009,2009-12-09 01:00:00 UTC,2009-12-09 09:00 UTC,35403,204726,IA,"LEE",Blizzard,IA-C111|IA-Z099
2009,2009-12-08 21:00:00 UTC,2009-12-09 09:00 UTC,35403,204724,IA,"KEOKUK",Blizzard,IA-C107|IA-Z076
2009,2009-12-09 01:00:00 UTC,2009-12-09 09:00 UTC,35403,204729,IA,"LOUISA",Blizzard,IA-C115|IA-Z078
2009,2009-12-07 10:00:00 UTC,2009-12-08 04:00 UTC,34449,199247,NM,"SANDIA/MANZANO MOUNTAINS",Blizzard,NM-Z010|NM-Z521
2009,2009-12-07 10:00:00 UTC,2009-12-08 04:00 UTC,34449,199248,NM,"ESTANCIA VALLEY",Blizzard,NM-Z522
2009,2009-12-07 21:00:00 UTC,2009-12-09 09:30 UTC,34798,200770,IA,"CHICKASAW",Blizzard,IA-C037|IA-Z019
2009,2009-12-07 21:00:00 UTC,2009-12-09 06:00 UTC,35828,207403,SD,"UNION",Blizzard,SD-C127|SD-Z071
2009,2009-12-08 00:00:00 UTC,2009-12-09 09:30 UTC,34799,200780,MN,"MOWER",Blizzard,MN-C099|MN-Z094
2009,2009-12-08 14:00:00 UTC,2009-12-09 20:00 UTC,35302,204435,MI,"MARQUETTE",Blizzard,MI-C103|MI-Z005
2009,2009-12-09 00:00:00 UTC,2009-12-09 11:00 UTC,35403,204707,IA,"CEDAR",Blizzard,IA-C031|IA-Z065
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203760,MO,"DAVIESS",Blizzard,MO-C061|MO-Z014
2009,2009-12-07 08:00:00 UTC,2009-12-07 23:00 UTC,34375,198763,AZ,"NORTHERN GREENLEE",Blizzard,AZ-Z019
2009,2009-12-09 00:00:00 UTC,2009-12-09 09:00 UTC,35403,204709,IA,"CLINTON",Blizzard,IA-C045|IA-Z066
2009,2009-12-08 22:30:00 UTC,2009-12-09 09:00 UTC,35403,204711,IA,"DELAWARE",Blizzard,IA-C055|IA-Z041
2009,2009-12-08 23:00:00 UTC,2009-12-09 09:00 UTC,35403,204714,IA,"DUBUQUE",Blizzard,IA-C061|IA-Z042
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203757,MO,"CLINTON",Blizzard,MO-C049|MO-Z021
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203761,MO,"MERCER",Blizzard,MO-C129|MO-Z006
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203703,MO,"HOLT",Blizzard,MO-C087|MO-Z011
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203721,MO,"BUCHANAN",Blizzard,MO-C021|MO-Z020
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203759,MO,"HARRISON",Blizzard,MO-C081|MO-Z005
2009,2009-12-09 01:00:00 UTC,2009-12-09 09:00 UTC,35403,204712,IA,"DES MOINES",Blizzard,IA-C057|IA-Z089
2009,2009-12-07 21:00:00 UTC,2009-12-09 09:30 UTC,34798,200771,IA,"FAYETTE",Blizzard,IA-C065|IA-Z029
2009,2009-12-07 21:00:00 UTC,2009-12-09 09:30 UTC,34798,200773,IA,"HOWARD",Blizzard,IA-C089|IA-Z009
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203717,MO,"NODAWAY",Blizzard,MO-C147|MO-Z002
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203728,MO,"PLATTE",Blizzard,MO-C165|MO-Z028
2009,2009-12-07 05:00:00 UTC,2009-12-08 03:00 UTC,34449,199246,NM,"SOUTHWEST MOUNTAINS",Blizzard,NM-Z508
2009,2009-12-08 14:00:00 UTC,2009-12-09 20:00 UTC,35302,204434,MI,"BARAGA",Blizzard,MI-C013|MI-Z004
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203766,MO,"SULLIVAN",Blizzard,MO-C211|MO-Z016
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203742,MO,"GENTRY",Blizzard,MO-C075|MO-Z004
2009,2009-12-09 01:00:00 UTC,2009-12-09 09:00 UTC,35403,204731,IA,"MUSCATINE",Blizzard,IA-C139|IA-Z067
2009,2009-12-08 23:00:00 UTC,2009-12-09 09:00 UTC,35403,204733,IA,"VAN BUREN",Blizzard,IA-C177|IA-Z098
2009,2009-12-09 01:00:00 UTC,2009-12-09 10:00 UTC,35403,204732,IA,"SCOTT",Blizzard,IA-C163|IA-Z068
2009,2009-12-08 22:00:00 UTC,2009-12-09 09:00 UTC,35403,204734,IA,"WASHINGTON",Blizzard,IA-C183|IA-Z077
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203767,MO,"SCHUYLER",Blizzard,MO-C197|MO-Z008
2009,2009-12-07 21:00:00 UTC,2009-12-09 09:30 UTC,34798,201317,IA,"CLAYTON",Blizzard,IA-C043|IA-Z030
2009,2009-12-07 09:00:00 UTC,2009-12-08 00:00 UTC,34375,198764,AZ,"UPPER GILA RIVER VALLEY",Blizzard,AZ-Z030
2009,2009-12-09 00:00:00 UTC,2009-12-09 09:00 UTC,35403,204716,IA,"HENRY",Blizzard,IA-C087|IA-Z088
2009,2009-12-09 00:00:00 UTC,2009-12-09 09:00 UTC,35403,204719,IA,"JACKSON",Blizzard,IA-C097|IA-Z054
2009,2009-12-08 22:00:00 UTC,2009-12-09 09:00 UTC,35403,204721,IA,"JEFFERSON",Blizzard,IA-C101|IA-Z087
2009,2009-12-08 22:00:00 UTC,2009-12-09 11:00 UTC,35403,204722,IA,"JOHNSON",Blizzard,IA-C103|IA-Z064
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203753,MO,"DE KALB",Blizzard,MO-C063|MO-Z013
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203763,MO,"GRUNDY",Blizzard,MO-C079|MO-Z015
2009,2009-12-07 22:00:00 UTC,2009-12-09 09:30 UTC,34799,200781,MN,"OLMSTED",Blizzard,MN-C109|MN-Z087
2009,2009-12-07 23:00:00 UTC,2009-12-09 09:30 UTC,34799,200778,MN,"DODGE",Blizzard,MN-C039|MN-Z086
2009,2009-12-07 21:00:00 UTC,2009-12-09 06:00 UTC,35828,207402,SD,"CLAY",Blizzard,SD-C027|SD-Z070
2009,2009-12-23 22:07:00 UTC,2009-12-26 00:00 UTC,35515,205273,KS,"ATCHISON",Blizzard,KS-C005|KS-Z025
2009,2009-12-23 22:07:00 UTC,2009-12-26 00:00 UTC,35515,205274,KS,"DONIPHAN",Blizzard,KS-C043|KS-Z102
2009,2009-12-24 03:00:00 UTC,2009-12-26 00:00 UTC,35515,205275,KS,"JOHNSON",Blizzard,KS-C091|KS-Z105
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203719,MO,"ADAIR",Blizzard,MO-C001|MO-Z017
2009,2009-12-23 22:07:00 UTC,2009-12-26 00:00 UTC,35515,205276,KS,"LEAVENWORTH",Blizzard,KS-C103|KS-Z103
2009,2009-12-24 03:00:00 UTC,2009-12-26 00:00 UTC,35515,205277,KS,"LINN",Blizzard,KS-C107|KS-Z060
2009,2009-12-24 03:00:00 UTC,2009-12-26 00:00 UTC,35515,205278,KS,"MIAMI",Blizzard,KS-C121|KS-Z057
2009,2009-12-24 03:00:00 UTC,2009-12-26 00:00 UTC,35515,205279,KS,"WYANDOTTE",Blizzard,KS-C209|KS-Z104
2009,2009-12-23 22:07:00 UTC,2009-12-26 00:00 UTC,35516,205389,MO,"ATCHISON",Blizzard,MO-C005|MO-Z001
2009,2009-12-23 22:07:00 UTC,2009-12-26 00:00 UTC,35516,205390,MO,"NODAWAY",Blizzard,MO-C147|MO-Z002
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203720,MO,"ANDREW",Blizzard,MO-C003|MO-Z012
2009,2009-12-24 09:00:00 UTC,2009-12-26 00:00 UTC,35516,205410,MO,"HENRY",Blizzard,MO-C083|MO-Z054
2009,2009-12-07 16:00:00 UTC,2009-12-09 03:00 UTC,35229,203659,MO,"ATCHISON",Blizzard,MO-C005|MO-Z001
2009,2009-12-24 02:00:00 UTC,2009-12-24 10:00 UTC,35896,207768,TX,"CLAY",Blizzard,TX-C077|TX-Z090
2009,2009-12-24 02:00:00 UTC,2009-12-24 14:00 UTC,34789,207670,OK,"TILLMAN",Blizzard,OK-C141|OK-Z037
2009,2009-12-23 23:00:00 UTC,2009-12-24 09:30 UTC,34789,207671,OK,"KIOWA",Blizzard,OK-C075|OK-Z035
2009,2009-12-23 23:00:00 UTC,2009-12-24 10:00 UTC,34789,207672,OK,"COMANCHE",Blizzard,OK-C031|OK-Z038
2009,2009-12-24 02:00:00 UTC,2009-12-24 10:00 UTC,34789,207673,OK,"COTTON",Blizzard,OK-C033|OK-Z044
2009,2009-12-23 23:00:00 UTC,2009-12-24 11:00 UTC,34789,207674,OK,"STEPHENS",Blizzard,OK-C137|OK-Z039
2009,2009-12-23 22:00:00 UTC,2009-12-24 15:00 UTC,34789,207675,OK,"GARVIN",Blizzard,OK-C049|OK-Z040
2009,2009-12-24 02:00:00 UTC,2009-12-24 14:00 UTC,34789,207676,OK,"POTTAWATOMIE",Blizzard,OK-C125|OK-Z030
2009,2009-12-24 02:30:00 UTC,2009-12-24 15:00 UTC,34789,207677,OK,"SEMINOLE",Blizzard,OK-C133|OK-Z031
2009,2009-12-23 22:00:00 UTC,2009-12-24 16:00 UTC,34789,207678,OK,"PONTOTOC",Blizzard,OK-C123|OK-Z042
2009,2009-12-24 02:00:00 UTC,2009-12-24 14:00 UTC,34789,207660,OK,"LOGAN",Blizzard,OK-C083|OK-Z019
2009,2009-12-24 02:00:00 UTC,2009-12-24 14:00 UTC,34789,207661,OK,"KINGFISHER",Blizzard,OK-C073|OK-Z018
2009,2009-12-24 01:00:00 UTC,2009-12-24 10:00 UTC,34789,207662,OK,"BLAINE",Blizzard,OK-C011|OK-Z017
2009,2009-12-24 01:00:00 UTC,2009-12-24 09:30 UTC,34789,207663,OK,"CUSTER",Blizzard,OK-C039|OK-Z016
2009,2009-12-24 01:00:00 UTC,2009-12-24 09:30 UTC,34789,207665,OK,"WASHITA",Blizzard,OK-C149|OK-Z022
2009,2009-12-23 23:00:00 UTC,2009-12-24 08:00 UTC,34789,207666,OK,"BECKHAM",Blizzard,OK-C009|OK-Z021
2009,2009-12-23 23:00:00 UTC,2009-12-24 09:00 UTC,34789,207667,OK,"GREER",Blizzard,OK-C055|OK-Z034
2009,2009-12-23 23:00:00 UTC,2009-12-24 09:00 UTC,34789,207668,OK,"HARMON",Blizzard,OK-C057|OK-Z033
2009,2009-12-23 23:00:00 UTC,2009-12-24 09:30 UTC,34789,207669,OK,"JACKSON",Blizzard,OK-C065|OK-Z036
2009,2009-12-24 00:00:00 UTC,2009-12-24 09:00 UTC,35896,207771,TX,"WILBARGER",Blizzard,TX-C487|TX-Z085
2009,2009-12-24 02:00:00 UTC,2009-12-24 13:30 UTC,34789,206503,OK,"OKLAHOMA",Blizzard,OK-C109|OK-Z025
2009,2009-12-24 02:30:00 UTC,2009-12-24 14:00 UTC,34789,206512,OK,"MCCLAIN",Blizzard,OK-C087|OK-Z028
2009,2009-12-24 01:30:00 UTC,2009-12-24 12:30 UTC,34789,206516,OK,"CANADIAN",Blizzard,OK-C017|OK-Z024
2009,2009-12-23 23:00:00 UTC,2009-12-24 11:00 UTC,34789,207658,OK,"GRADY",Blizzard,OK-C051|OK-Z027
2009,2009-12-23 23:00:00 UTC,2009-12-24 11:00 UTC,34789,207659,OK,"CADDO",Blizzard,OK-C015|OK-Z023
2009,2009-12-24 02:00:00 UTC,2009-12-24 13:30 UTC,34789,207684,OK,"PAYNE",Blizzard,OK-C119|OK-Z020
2009,2009-12-24 03:00:00 UTC,2009-12-24 15:00 UTC,34789,207717,OK,"LINCOLN",Blizzard,OK-C081|OK-Z026
2009,2009-12-23 23:00:00 UTC,2009-12-24 15:00 UTC,34789,207744,OK,"MURRAY",Blizzard,OK-C099|OK-Z041
2009,2009-12-23 23:00:00 UTC,2009-12-24 15:00 UTC,34789,207745,OK,"CARTER",Blizzard,OK-C019|OK-Z046
2009,2009-12-23 23:00:00 UTC,2009-12-24 13:00 UTC,34789,207747,OK,"JEFFERSON",Blizzard,OK-C067|OK-Z045
2009,2009-12-23 23:00:00 UTC,2009-12-24 14:00 UTC,34789,207748,OK,"LOVE",Blizzard,OK-C085|OK-Z050
2009,2009-01-12 08:00:00 UTC,2009-01-12 15:00 UTC,25673,149893,SD,"YANKTON",Blizzard,SD-C135|SD-Z069
2009,2009-12-24 02:00:00 UTC,2009-12-24 10:00 UTC,35896,207766,TX,"WICHITA",Blizzard,TX-C485|TX-Z086
2009,2009-12-23 22:00:00 UTC,2009-12-24 09:00 UTC,35896,207773,TX,"FOARD",Blizzard,TX-C155|TX-Z084
2009,2009-12-24 02:00:00 UTC,2009-12-24 10:00 UTC,35896,207769,TX,"ARCHER",Blizzard,TX-C009|TX-Z089
2009,2009-12-23 22:00:00 UTC,2009-12-24 09:00 UTC,35896,207774,TX,"KNOX",Blizzard,TX-C275|TX-Z087
2009,2009-12-24 02:00:00 UTC,2009-12-24 09:00 UTC,35896,207770,TX,"BAYLOR",Blizzard,TX-C023|TX-Z088
2009,2009-12-23 22:00:00 UTC,2009-12-24 09:00 UTC,35896,207772,TX,"HARDEMAN",Blizzard,TX-C197|TX-Z083
2009,2009-12-24 20:00:00 UTC,2009-12-26 11:00 UTC,35669,206432,SD,"CUSTER CO PLAINS",Blizzard,SD-Z030
2009,2009-01-12 10:00:00 UTC,2009-01-12 15:00 UTC,25675,149917,IA,"DICKINSON",Blizzard,IA-C059|IA-Z003
2009,2009-12-24 02:30:00 UTC,2009-12-24 14:00 UTC,34789,209924,OK,"CLEVELAND",Blizzard,OK-C027|OK-Z029
2009,2009-01-11 22:00:00 UTC,2009-01-12 11:00 UTC,25998,151879,SD,"GRANT",Blizzard,SD-C051|SD-Z021
2009,2009-01-11 22:00:00 UTC,2009-01-12 11:00 UTC,25998,151880,SD,"DEUEL",Blizzard,SD-C039|SD-Z023
2009,2009-01-11 16:00:00 UTC,2009-01-12 04:00 UTC,25998,151846,SD,"DEWEY",Blizzard,SD-C041|SD-Z015
2009,2009-01-12 12:00:00 UTC,2009-01-12 18:00 UTC,25878,151075,IA,"IOWA",Blizzard,IA-C095|IA-Z063
2009,2009-01-11 16:00:00 UTC,2009-01-12 06:00 UTC,25998,151861,SD,"FAULK",Blizzard,SD-C049|SD-Z017
2009,2009-01-11 16:00:00 UTC,2009-01-12 06:00 UTC,25998,151863,SD,"HYDE",Blizzard,SD-C069|SD-Z036
2009,2009-01-11 14:00:00 UTC,2009-01-12 05:00 UTC,25998,151850,SD,"WALWORTH",Blizzard,SD-C129|SD-Z009
2009,2009-01-11 14:00:00 UTC,2009-01-12 05:00 UTC,25998,151852,SD,"POTTER",Blizzard,SD-C107|SD-Z016
2009,2009-01-12 12:00:00 UTC,2009-01-12 18:00 UTC,25878,151074,IA,"BENTON",Blizzard,IA-C011|IA-Z051
2009,2009-01-11 16:00:00 UTC,2009-01-12 06:00 UTC,25998,151856,SD,"MCPHERSON",Blizzard,SD-C089|SD-Z005
2009,2009-01-11 18:00:00 UTC,2009-01-12 07:00 UTC,25998,151869,SD,"BROWN",Blizzard,SD-C013|SD-Z006
2009,2009-01-11 16:00:00 UTC,2009-01-12 06:00 UTC,25998,151857,SD,"EDMUNDS",Blizzard,SD-C045|SD-Z010
2009,2009-01-11 18:00:00 UTC,2009-01-12 09:00 UTC,25998,151871,SD,"SPINK",Blizzard,SD-C115|SD-Z018
2009,2009-01-11 16:00:00 UTC,2009-01-12 04:00 UTC,25998,151848,SD,"STANLEY",Blizzard,SD-C117|SD-Z033
2009,2009-01-11 15:00:00 UTC,2009-01-12 04:00 UTC,25998,151849,SD,"CAMPBELL",Blizzard,SD-C021|SD-Z004
2009,2009-01-11 15:00:00 UTC,2009-01-12 06:00 UTC,25998,151854,SD,"SULLY",Blizzard,SD-C119|SD-Z034
2009,2009-01-11 15:00:00 UTC,2009-01-12 06:00 UTC,25998,151855,SD,"HUGHES",Blizzard,SD-C065|SD-Z035
2009,2009-01-11 16:00:00 UTC,2009-01-12 06:00 UTC,25998,151864,SD,"HAND",Blizzard,SD-C059|SD-Z037
2009,2009-01-11 16:00:00 UTC,2009-01-12 06:00 UTC,25998,151867,SD,"BUFFALO",Blizzard,SD-C017|SD-Z051
2009,2009-01-11 15:00:00 UTC,2009-01-12 04:00 UTC,25998,151845,SD,"CORSON",Blizzard,SD-C031|SD-Z003
2009,2009-01-11 20:00:00 UTC,2009-01-12 10:00 UTC,25998,151874,SD,"CLARK",Blizzard,SD-C025|SD-Z019
2009,2009-01-11 20:00:00 UTC,2009-01-12 11:00 UTC,25998,151875,SD,"ROBERTS",Blizzard,SD-C109|SD-Z008
2009,2009-01-11 22:00:00 UTC,2009-01-12 11:00 UTC,25998,151876,SD,"CODINGTON",Blizzard,SD-C029|SD-Z020
2009,2009-01-11 22:00:00 UTC,2009-01-12 11:00 UTC,25998,151878,SD,"HAMLIN",Blizzard,SD-C057|SD-Z022
2009,2009-01-13 13:00:00 UTC,2009-01-13 17:00 UTC,25196,146945,ND,"HETTINGER",Blizzard,ND-C041|ND-Z041
2009,2009-01-13 13:00:00 UTC,2009-01-13 17:00 UTC,25196,146949,ND,"MCKENZIE",Blizzard,ND-C053|ND-Z017
2009,2009-12-18 13:00:00 UTC,2009-12-19 17:00 UTC,35919,208022,WV,"GREENBRIER",Blizzard,WV-C025|WV-Z045
2009,2009-12-24 15:00:00 UTC,2009-12-24 22:00 UTC,35783,208735,KS,"OSAGE",Blizzard,KS-C139|KS-Z055
2009,2009-01-12 06:00:00 UTC,2009-01-12 12:00 UTC,24151,140672,NE,"KNOX",Blizzard,NE-C107|NE-Z011
2009,2009-12-24 18:00:00 UTC,2009-12-25 00:00 UTC,35783,208728,KS,"NEMAHA",Blizzard,KS-C131|KS-Z011
2009,2009-12-24 22:00:00 UTC,2009-12-26 14:00 UTC,35669,206436,SD,"OGLALA LAKOTA",Blizzard,
2009,2009-12-24 22:00:00 UTC,2009-12-26 14:00 UTC,35669,206434,SD,"HAAKON",Blizzard,SD-C055|SD-Z032
2009,2009-12-24 22:00:00 UTC,2009-12-26 13:00 UTC,35669,206437,SD,"JACKSON",Blizzard,SD-C071|SD-Z043
2009,2009-01-12 06:00:00 UTC,2009-01-12 13:00 UTC,24151,142478,NE,"STANTON",Blizzard,NE-C167|NE-Z032
2009,2009-12-24 09:00:00 UTC,2009-12-25 04:00 UTC,34834,202660,IA,"MONONA",Blizzard,IA-C133|IA-Z043
2009,2009-12-24 18:00:00 UTC,2009-12-24 22:00 UTC,35783,208732,KS,"JACKSON",Blizzard,KS-C085|KS-Z024
2009,2009-12-23 12:00:00 UTC,2009-12-26 06:00 UTC,35843,207430,SD,"BEADLE",Blizzard,SD-C005|SD-Z038
2009,2009-01-12 06:00:00 UTC,2009-01-12 13:00 UTC,24151,144607,NE,"THURSTON",Blizzard,NE-C173|NE-Z015
2009,2009-12-18 08:30:00 UTC,2009-12-19 13:00 UTC,35919,207995,WV,"MERCER",Blizzard,WV-C055|WV-Z042
2009,2009-12-24 22:00:00 UTC,2009-12-26 13:00 UTC,35669,206427,SD,"NORTHERN MEADE CO PLAINS",Blizzard,SD-Z013
2009,2009-12-24 18:00:00 UTC,2009-12-25 00:00 UTC,35783,208360,KS,"GEARY",Blizzard,KS-C061|KS-Z036
2009,2009-12-24 18:00:00 UTC,2009-12-24 22:00 UTC,35783,208726,KS,"MARSHALL",Blizzard,KS-C117|KS-Z010
2009,2009-12-24 18:00:00 UTC,2009-12-25 00:00 UTC,35783,208367,KS,"MORRIS",Blizzard,KS-C127|KS-Z037
2009,2009-12-24 20:00:00 UTC,2009-12-26 11:00 UTC,35669,206430,SD,"NORTHERN FOOT HILLS",Blizzard,SD-Z025
2009,2009-12-24 22:00:00 UTC,2009-12-26 14:00 UTC,35669,206429,SD,"ZIEBACH",Blizzard,SD-C137|SD-Z014
2009,2009-12-24 19:00:00 UTC,2009-12-26 07:00 UTC,35669,206431,SD,"RAPID CITY",Blizzard,SD-Z026
2009,2009-12-07 21:00:00 UTC,2009-12-09 09:30 UTC,34798,200772,IA,"FLOYD",Blizzard,IA-C067|IA-Z018
2009,2009-12-19 19:20:00 UTC,2009-12-20 01:40 UTC,36050,209031,MA,"EASTERN PLYMOUTH",Blizzard,MA-Z019
2009,2009-12-24 22:00:00 UTC,2009-12-26 11:00 UTC,35670,206458,WY,"NORTHEASTERN CROOK",Blizzard,WY-Z071
2009,2009-12-24 19:00:00 UTC,2009-12-26 13:00 UTC,35669,206424,SD,"HARDING",Blizzard,SD-C063|SD-Z001
